protein_id,experiment_name,time_stamp,protein_cellulose_clash_cutoff,protein_protein_clash_cutoff,protein_protein_contacts_cutoff,rmsd_after_kabsch,protein_cellulose_clashes,protein_protein_clashes,clashing_residues,protein_protein_contacts,status,rejection_reason
shx011637,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:34.571982,0,0,7,0.335827028813483,8,0,[],47,REJECTED,['protein_cellulose_clashes']
shx011820,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:38.013784,0,0,7,0.3704885908394371,60,0,[],99,REJECTED,['protein_cellulose_clashes']
thm001247,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:46.959731,0,0,7,0.3464209713526594,0,0,[],39,PASSED,[]
thl002119,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:56.595987,0,0,7,0.370996336145757,18,0,[],57,REJECTED,['protein_cellulose_clashes']
ths000059,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:00.708823,0,0,7,0.35659110507835,0,0,[],39,PASSED,[]
shx011889,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:39.346341,0,0,7,0.36718043478876944,290,2,"[(54, 36), (64, 85)]",330,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011308,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:27.066871,0,0,7,0.34856438439137943,130,3,"[(66, 37), (68, 85), (97, 79)]",170,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shs008311,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:42.281008,0,0,7,0.35313843577755744,0,0,[],37,PASSED,[]
shm009359,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:33.355381,0,0,7,0.3592242467132445,0,0,[],37,PASSED,[]
thl002722,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:59.544569,0,0,7,0.35637570884647696,2,0,[],38,REJECTED,['protein_cellulose_clashes']
ths000626,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:06.606251,0,0,7,0.3456578807858608,0,0,[],36,PASSED,[]
ths000892,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:09.024748,0,0,7,0.3659397748162457,0,0,[],36,PASSED,[]
shm009566,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:34.171896,0,0,7,0.3833884226038313,21,0,[],57,REJECTED,['protein_cellulose_clashes']
htx007785,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:38.574500,0,0,7,0.3572282922563056,0,0,[],36,PASSED,[]
thl002788,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:59.690511,0,0,7,0.3581030881201362,38,1,"[(85, 62)]",74,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003158,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:13.205578,0,0,7,0.33536083260865956,49,4,"[(94, 73), (96, 75), (98, 78), (99, 77)]",88,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
htx007275,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:36.950354,0,0,7,0.39033488332951727,2,0,[],37,REJECTED,['protein_cellulose_clashes']
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:42.640381,0,0,7,0.381913903807151,0,0,[],35,PASSED,[]
shl010867,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:43.480933,0,0,7,0.35697868428012025,38,2,"[(20, 75), (21, 77)]",75,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thm001940,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:53.440086,0,0,7,0.34433197860802445,0,0,[],33,PASSED,[]
thx003741,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:24.870146,0,0,7,0.3587744899059665,80,0,[],113,REJECTED,['protein_cellulose_clashes']
thm001380,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:48.433162,0,0,7,0.3666734267184848,8,0,[],40,REJECTED,['protein_cellulose_clashes']
ths000137,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:01.582082,0,0,7,0.3489030588420179,14,0,[],46,REJECTED,['protein_cellulose_clashes']
ths000764,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:07.561749,0,0,7,0.35910839446821474,16,0,[],48,REJECTED,['protein_cellulose_clashes']
thx003416,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:17.612914,0,0,7,0.36472080894142006,88,3,"[(31, 85), (33, 87), (100, 89)]",123,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:41.155840,0,0,7,0.33957224781559947,0,0,[],31,PASSED,[]
thm001293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:47.252126,0,0,7,0.3446064007235914,52,2,"[(8, 78), (9, 84)]",85,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shm009194,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:32.613598,0,0,7,0.3492794076662723,0,0,[],31,PASSED,[]
htx007058,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:36.047305,0,0,7,0.39449472214615205,10,0,[],41,REJECTED,['protein_cellulose_clashes']
htx007073,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:36.381686,0,0,7,0.3510701881654397,5,0,[],36,REJECTED,['protein_cellulose_clashes']
shx011996,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:41.378490,0,0,7,0.3791077867194194,114,2,"[(66, 44), (68, 43)]",146,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thm001391,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:48.711842,0,0,7,0.37008139884339786,4,0,[],34,REJECTED,['protein_cellulose_clashes']
ths000053,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:00.606259,0,0,7,0.3465094362814775,0,0,[],30,PASSED,[]
ths000075,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:00.919466,0,0,7,0.3311011246497028,0,0,[],30,PASSED,[]
htx007168,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:36.610094,0,0,7,0.35894175564200514,0,0,[],30,PASSED,[]
ths000221,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:02.276686,0,0,7,0.33069208041144044,0,0,[],29,PASSED,[]
thx003183,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:14.121941,0,0,7,0.3938517066937428,154,2,"[(31, 96), (33, 90)]",183,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
htx007376,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:37.724444,0,0,7,0.4121294735072473,0,0,[],27,PASSED,[]
shs008988,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:44.027525,0,0,7,0.3746493184214283,0,0,[],26,PASSED,[]
ths000272,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:02.639645,0,0,7,0.38381706301748436,0,1,"[(78, 60)]",27,REJECTED,['more_than_0_protein_protein_clashes']
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:39.456222,0,0,7,0.3964731575200993,0,0,[],26,PASSED,[]
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:44.387252,0,0,7,0.39534897450228373,0,0,[],26,PASSED,[]
thm001853,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:52.535159,0,0,7,0.3622272979210549,89,0,[],114,REJECTED,['protein_cellulose_clashes']
htx007066,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:36.270497,0,0,7,0.3490108522701454,0,0,[],25,PASSED,[]
htx007107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:36.500618,0,0,7,0.3793966670560139,10,0,[],35,REJECTED,['protein_cellulose_clashes']
htx007203,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:36.727842,0,0,7,0.35724992594810506,0,0,[],25,PASSED,[]
shx011535,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:31.422087,0,0,7,0.3588982346064178,95,0,[],119,REJECTED,['protein_cellulose_clashes']
htm005648,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:41.827754,0,0,7,0.3588659894792376,0,0,[],24,PASSED,[]
htx007059,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:36.167235,0,0,7,0.33700445687977276,0,1,"[(1, 93)]",25,REJECTED,['more_than_0_protein_protein_clashes']
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:39.577658,0,0,7,0.3725866238366966,0,0,[],24,PASSED,[]
hsl014548,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:45.043295,0,0,7,0.36501273436356413,0,0,[],24,PASSED,[]
htl006970,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:46.470506,0,0,7,0.3736706406685243,0,0,[],24,PASSED,[]
htx007908,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:38.703749,0,0,7,0.35580180099549163,0,0,[],23,PASSED,[]
hsl014707,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:45.148208,0,0,7,0.35805460019402047,0,0,[],23,PASSED,[]
shx011508,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:30.783901,0,0,7,0.3707526354323574,6,0,[],28,REJECTED,['protein_cellulose_clashes']
htx007701,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:38.455143,0,0,7,0.4016330329275212,0,0,[],22,PASSED,[]
thm001169,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:46.302023,0,0,7,0.3681321399377459,22,0,[],43,REJECTED,['protein_cellulose_clashes']
thx003732,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:24.439213,0,0,7,0.3393257412380982,141,2,"[(78, 89), (79, 90)]",164,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
htx007325,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:37.467657,0,0,7,0.39476834019701645,9,0,[],30,REJECTED,['protein_cellulose_clashes']
htl006600,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:46.172355,0,0,7,0.3327453307503274,0,0,[],21,PASSED,[]
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:40.926242,0,0,7,0.34431851856564827,0,0,[],20,PASSED,[]
thx003127,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:12.386696,0,0,7,0.35976360105102795,160,4,"[(13, 79), (14, 78), (19, 81), (65, 45)]",184,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
htx007045,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:35.915534,0,0,7,0.40386981328439425,0,0,[],19,PASSED,[]
shx011156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:24.375252,0,0,7,0.3711425992354267,147,5,"[(2, 78), (3, 79), (4, 81), (29, 40), (31, 83)]",170,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
htm005459,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:41.646912,0,0,7,0.3621938043908132,0,0,[],18,PASSED,[]
shs008488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:42.612676,0,0,7,0.3534528731511945,0,0,[],18,PASSED,[]
hsl014052,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:44.642115,0,0,7,0.3594848223412808,0,0,[],18,PASSED,[]
ths000784,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:08.072291,0,0,7,0.35211084413837673,0,0,[],17,PASSED,[]
hsm013080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:45.518232,0,0,7,0.3732693512034766,0,0,[],17,PASSED,[]
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:45.975265,0,0,7,0.3443947059506908,0,0,[],17,PASSED,[]
shx011055,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:22.115685,0,0,7,0.36562644345696366,29,0,[],45,REJECTED,['protein_cellulose_clashes']
shx011814,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:37.579618,0,0,7,0.3513495763563891,0,0,[],16,PASSED,[]
htm005392,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:41.556194,0,0,7,0.36281187142962673,0,0,[],16,PASSED,[]
shs008356,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:42.383627,0,0,7,0.36987641414183037,0,0,[],16,PASSED,[]
htx007680,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:38.211244,0,0,7,0.3909617058946556,6,0,[],22,REJECTED,['protein_cellulose_clashes']
hsl014442,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:44.942385,0,0,7,0.37152581018971964,0,0,[],16,PASSED,[]
hsl014812,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:45.257440,0,0,7,0.37090305786337036,0,0,[],16,PASSED,[]
shx011560,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:32.044744,0,0,7,0.3605527131069676,30,0,[],45,REJECTED,['protein_cellulose_clashes']
shs008497,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:42.846811,0,0,7,0.3598035084996624,0,0,[],15,PASSED,[]
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:04.793468,0,0,7,0.339312113310538,0,0,[],15,PASSED,[]
thm001047,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:44.792539,0,0,7,0.3488877280206452,100,0,[],114,REJECTED,['protein_cellulose_clashes']
thx003733,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:24.660561,0,0,7,0.35093263882239734,75,1,"[(102, 89)]",90,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:41.876934,0,0,7,0.37629803975512693,0,0,[],14,PASSED,[]
hsl014198,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:44.745260,0,0,7,0.38744253034920356,0,0,[],14,PASSED,[]
htm005319,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:41.473977,0,0,7,0.3566672093420924,0,0,[],13,PASSED,[]
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:39.213691,0,0,7,0.35482419757114947,0,0,[],13,PASSED,[]
ths000347,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:03.340210,0,0,7,0.35524227507728384,8,0,[],20,REJECTED,['protein_cellulose_clashes']
thx003802,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:26.125569,0,0,7,0.36313893263541747,85,0,[],97,REJECTED,['protein_cellulose_clashes']
shs008489,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:42.732831,0,0,7,0.37034034153668133,0,0,[],11,PASSED,[]
shs008968,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:43.904767,0,0,7,0.3392681510094178,0,0,[],11,PASSED,[]
ths000163,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:01.704801,0,0,7,0.3757504510271774,0,0,[],11,PASSED,[]
ths000845,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:08.625482,0,0,7,0.3496411264947821,0,0,[],11,PASSED,[]
htx008000,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:38.973212,0,0,7,0.35210438714073267,0,0,[],11,PASSED,[]
hsl014234,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:44.841393,0,0,7,0.36545815353154815,0,0,[],11,PASSED,[]
hsl014968,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:45.349577,0,0,7,0.3564854194563183,0,0,[],11,PASSED,[]
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:45.888745,0,0,7,0.3596981866755716,0,0,[],11,PASSED,[]
htl006969,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:46.370555,0,0,7,0.36449503687633167,0,0,[],11,PASSED,[]
shx011226,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:26.078828,0,0,7,0.3730652048267785,104,0,[],114,REJECTED,['protein_cellulose_clashes']
thx003236,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:14.458241,0,0,7,0.3590050589840474,88,0,[],98,REJECTED,['protein_cellulose_clashes']
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:45.791692,0,0,7,0.37935975270259975,0,0,[],10,PASSED,[]
htl006834,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:46.270349,0,0,7,0.3630987039569376,0,0,[],10,PASSED,[]
thm001065,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:45.048692,0,0,7,0.389371328565818,52,3,"[(1, 68), (7, 72), (8, 73)]",64,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
htx007678,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:38.090394,0,0,7,0.36451588567951765,22,0,[],31,REJECTED,['protein_cellulose_clashes']
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:39.340882,0,0,7,0.37672322855146284,0,0,[],9,PASSED,[]
hsm013640,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:45.606340,0,0,7,0.33432386566482486,0,0,[],9,PASSED,[]
htl006036,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:45.701775,0,0,7,0.3843970144414194,3,0,[],12,REJECTED,['protein_cellulose_clashes']
shx011124,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:24.015111,0,0,7,0.3579069773716815,8,0,[],16,REJECTED,['protein_cellulose_clashes']
thm001225,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:46.806400,0,0,7,0.3928187494323325,0,0,[],8,PASSED,[]
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:39.805599,0,0,7,0.3913764669927717,0,0,[],8,PASSED,[]
hsm013072,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:45.433944,0,0,7,0.33332440402597696,0,0,[],8,PASSED,[]
shs008123,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:42.050323,0,0,7,0.3601872754684915,0,0,[],6,REJECTED,['less_than_7_contacts']
shl010764,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:42.787783,0,0,7,0.36523873361983233,206,3,"[(94, 73), (96, 75), (97, 74)]",215,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
htl006485,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:46.071166,0,0,7,0.3673062420241951,0,0,[],6,REJECTED,['less_than_7_contacts']
htm005477,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:41.742795,0,0,7,0.3720319685534528,0,0,[],5,REJECTED,['less_than_7_contacts']
thx003963,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:30.902518,0,0,7,0.3463860102545059,70,1,"[(31, 89)]",76,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
htx007276,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:37.067334,0,0,7,0.3519082472189332,0,0,[],5,REJECTED,['less_than_7_contacts']
shs008843,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:43.780215,0,0,7,0.36513390997869927,0,0,[],3,REJECTED,['less_than_7_contacts']
thm001198,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:46.683011,0,0,7,0.3753775117415096,47,0,[],50,REJECTED,['protein_cellulose_clashes']
htx007287,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:37.204608,0,0,7,0.4023692352645852,26,0,[],28,REJECTED,['protein_cellulose_clashes']
ths000420,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:04.063066,0,0,7,0.3451174362505472,0,0,[],1,REJECTED,['less_than_7_contacts']
htx007468,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:37.839606,0,0,7,0.3698537690837568,0,0,[],1,REJECTED,['less_than_7_contacts']
shx011406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:28.590115,0,0,7,0.3715393012105581,140,2,"[(76, 91), (77, 97)]",142,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
