protein_id,experiment,sequence_id,score,ala_content,gly_content,other_content
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031500,1.2460,0.0500,0.0625,0.8875
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031501,1.3729,0.0500,0.0750,0.8750
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031502,1.3087,0.0500,0.0750,0.8750
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031503,1.2950,0.0625,0.0625,0.8750
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031504,1.2496,0.0750,0.0750,0.8500
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031505,1.3887,0.0250,0.0750,0.9000
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031506,1.3138,0.0500,0.0625,0.8875
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031507,1.3215,0.0500,0.1000,0.8500
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031508,1.2826,0.0625,0.0625,0.8750
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031509,1.3616,0.0625,0.0750,0.8625
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031510,1.3839,0.0750,0.0625,0.8625
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031511,1.2659,0.0625,0.1000,0.8375
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031512,1.3115,0.0625,0.0750,0.8625
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031513,1.3897,0.0625,0.0750,0.8625
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031514,1.3222,0.0500,0.0750,0.8750
ths000315,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00031515,1.2457,0.0625,0.0750,0.8625
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034600,1.1550,0.0270,0.0811,0.8919
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034601,1.1504,0.0676,0.0676,0.8649
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034602,1.1582,0.0541,0.0676,0.8784
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034603,1.0706,0.0541,0.0946,0.8514
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034604,1.1582,0.0541,0.0946,0.8514
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034605,1.1720,0.0270,0.0676,0.9054
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034606,1.1757,0.0405,0.0946,0.8649
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034607,1.1894,0.0541,0.0811,0.8649
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034608,1.0876,0.0405,0.0811,0.8784
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034609,1.1574,0.0541,0.0946,0.8514
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034610,1.1248,0.0405,0.0811,0.8784
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034611,1.1820,0.0676,0.0676,0.8649
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034612,1.1068,0.0405,0.0676,0.8919
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034613,1.1069,0.0541,0.0676,0.8784
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034614,1.1422,0.0270,0.0811,0.8919
ths000346,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00034615,1.1147,0.0270,0.0811,0.8919
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036300,1.1822,0.1558,0.0779,0.7662
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036301,1.2323,0.1299,0.0909,0.7792
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036302,1.2893,0.1429,0.0779,0.7792
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036303,1.1454,0.1688,0.0909,0.7403
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036304,1.2519,0.1039,0.0909,0.8052
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036305,1.4212,0.0909,0.0779,0.8312
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036306,1.1462,0.1558,0.0909,0.7532
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036307,1.2815,0.0779,0.0909,0.8312
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036308,1.2214,0.1039,0.0909,0.8052
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036309,1.3126,0.1299,0.0779,0.7922
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036310,1.2728,0.1429,0.0779,0.7792
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036311,1.2394,0.1169,0.0909,0.7922
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036312,1.2115,0.1429,0.0779,0.7792
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036313,1.1681,0.1429,0.0909,0.7662
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036314,1.2762,0.1299,0.0909,0.7792
ths000363,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00036315,1.3109,0.1169,0.0909,0.7922
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041100,1.2062,0.0897,0.1154,0.7949
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041101,1.2884,0.1282,0.0897,0.7821
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041102,1.2663,0.0897,0.0897,0.8205
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041103,1.2688,0.0897,0.1282,0.7821
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041104,1.2402,0.1154,0.0769,0.8077
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041105,1.2255,0.1026,0.1026,0.7949
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041106,1.3718,0.1154,0.0641,0.8205
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041107,1.3023,0.1154,0.0641,0.8205
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041108,1.3356,0.1282,0.1026,0.7692
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041109,1.4198,0.0897,0.0897,0.8205
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041110,1.2372,0.1282,0.0897,0.7821
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041111,1.4497,0.1282,0.0769,0.7949
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041112,1.3680,0.0897,0.0897,0.8205
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041113,1.3464,0.0897,0.0897,0.8205
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041114,1.3168,0.0897,0.0769,0.8333
ths000411,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00041115,1.3375,0.1026,0.0897,0.8077
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044100,1.4313,0.0541,0.0541,0.8919
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044101,1.3302,0.0405,0.0811,0.8784
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044102,1.3818,0.0270,0.0811,0.8919
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044103,1.3323,0.0676,0.0811,0.8514
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044104,1.2627,0.0811,0.0676,0.8514
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044105,1.3143,0.0541,0.0811,0.8649
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044106,1.2866,0.0676,0.0811,0.8514
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044107,1.4357,0.0541,0.0676,0.8784
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044108,1.3519,0.0676,0.0811,0.8514
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044109,1.3825,0.0541,0.0811,0.8649
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044110,1.3804,0.0541,0.0541,0.8919
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044111,1.3316,0.0676,0.0811,0.8514
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044112,1.3466,0.0541,0.0946,0.8514
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044113,1.2453,0.0811,0.0811,0.8378
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044114,1.4025,0.0676,0.0405,0.8919
ths000441,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00044115,1.3586,0.0405,0.0946,0.8649
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047300,1.2677,0.0649,0.0649,0.8701
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047301,1.3023,0.0519,0.0649,0.8831
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047302,1.3056,0.0649,0.0649,0.8701
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047303,1.3045,0.0909,0.0649,0.8442
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047304,1.3015,0.0779,0.0779,0.8442
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047305,1.3480,0.1039,0.0779,0.8182
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047306,1.3517,0.0779,0.0519,0.8701
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047307,1.3548,0.0649,0.0779,0.8571
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047308,1.3537,0.0909,0.1039,0.8052
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047309,1.3088,0.0649,0.0779,0.8571
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047310,1.3083,0.0909,0.0519,0.8571
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047311,1.2835,0.0909,0.0779,0.8312
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047312,1.3422,0.0519,0.0779,0.8701
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047313,1.3051,0.0779,0.0909,0.8312
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047314,1.2465,0.1039,0.0649,0.8312
ths000473,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00047315,1.2569,0.0779,0.0649,0.8571
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048800,1.1262,0.0920,0.0230,0.8851
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048801,1.1789,0.0920,0.0230,0.8851
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048802,1.1948,0.0575,0.0345,0.9080
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048803,1.2761,0.0345,0.0345,0.9310
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048804,1.1312,0.0920,0.0230,0.8851
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048805,1.2407,0.0460,0.0345,0.9195
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048806,1.1906,0.0345,0.0345,0.9310
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048807,1.2273,0.0690,0.0230,0.9080
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048808,1.2181,0.0690,0.0345,0.8966
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048809,1.2120,0.0690,0.0345,0.8966
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048810,1.2301,0.0805,0.0230,0.8966
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048811,1.1325,0.1034,0.0230,0.8736
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048812,1.2127,0.0460,0.0345,0.9195
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048813,1.2050,0.0690,0.0345,0.8966
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048814,1.1567,0.0805,0.0230,0.8966
ths000488,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00048815,1.1521,0.0805,0.0230,0.8966
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049100,1.3055,0.0667,0.1200,0.8133
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049101,1.2857,0.0533,0.1467,0.8000
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049102,1.2306,0.0533,0.1200,0.8267
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049103,1.2367,0.0800,0.1200,0.8000
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049104,1.2260,0.0933,0.1333,0.7733
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049105,1.2172,0.0933,0.1067,0.8000
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049106,1.3269,0.0800,0.1067,0.8133
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049107,1.2489,0.0933,0.1200,0.7867
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049108,1.3146,0.0667,0.1333,0.8000
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049109,1.2510,0.0800,0.1067,0.8133
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049110,1.2383,0.0933,0.1067,0.8000
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049111,1.2591,0.0933,0.1467,0.7600
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049112,1.2923,0.0800,0.0933,0.8267
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049113,1.3553,0.0400,0.1067,0.8533
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049114,1.2560,0.0800,0.1067,0.8133
ths000491,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00049115,1.2127,0.1200,0.1333,0.7467
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050700,1.1569,0.0625,0.1250,0.8125
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050701,1.0737,0.0750,0.1250,0.8000
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050702,1.1548,0.0750,0.1250,0.8000
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050703,1.1601,0.0500,0.1375,0.8125
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050704,1.1495,0.0625,0.1250,0.8125
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050705,1.1162,0.0750,0.1125,0.8125
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050706,1.1834,0.0500,0.1500,0.8000
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050707,1.1566,0.0500,0.1250,0.8250
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050708,1.0676,0.0500,0.1250,0.8250
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050709,1.1595,0.0625,0.1250,0.8125
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050710,1.0971,0.0500,0.1250,0.8250
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050711,1.0792,0.1000,0.1375,0.7625
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050712,1.1473,0.1000,0.1125,0.7875
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050713,1.1340,0.0500,0.1375,0.8125
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050714,1.0964,0.0500,0.1250,0.8250
ths000507,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00050715,1.2463,0.0500,0.1250,0.8250
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051000,1.3392,0.0375,0.0250,0.9375
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051001,1.2930,0.0375,0.0375,0.9250
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051002,1.3324,0.0250,0.0375,0.9375
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051003,1.2211,0.0250,0.0500,0.9250
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051004,1.2556,0.0500,0.0375,0.9125
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051005,1.3074,0.0250,0.0375,0.9375
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051006,1.2536,0.0625,0.0500,0.8875
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051007,1.2304,0.0625,0.0250,0.9125
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051008,1.3081,0.0375,0.0500,0.9125
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051009,1.2603,0.0500,0.0375,0.9125
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051010,1.3772,0.0500,0.0250,0.9250
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051011,1.2539,0.0625,0.0250,0.9125
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051012,1.2693,0.0250,0.0250,0.9500
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051013,1.2987,0.0375,0.0250,0.9375
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051014,1.2888,0.0500,0.0250,0.9250
ths000510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00051015,1.2541,0.0375,0.0250,0.9375
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057600,1.3452,0.0125,0.0875,0.9000
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057601,1.3115,0.0000,0.1000,0.9000
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057602,1.3910,0.0000,0.1000,0.9000
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057603,1.3969,0.0000,0.1125,0.8875
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057604,1.3778,0.0000,0.1250,0.8750
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057605,1.3434,0.0250,0.0750,0.9000
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057606,1.3567,0.0250,0.0750,0.9000
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057607,1.3909,0.0250,0.1125,0.8625
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057608,1.4548,0.0000,0.1125,0.8875
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057609,1.3948,0.0000,0.1250,0.8750
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057610,1.3472,0.0250,0.1000,0.8750
ths000576,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,ths00057611,1.4159,0.0000,0.1000,0.9000
